        time[s],    volint[cm3],
    0.36755E+00,    0.13284E+03,
    0.36805E+00,    0.13292E+03,
    0.36855E+00,    0.13295E+03,
    0.36905E+00,    0.13298E+03,
    0.36955E+00,    0.13299E+03,
    0.37005E+00,    0.13299E+03,
    0.37055E+00,    0.13306E+03,
    0.37105E+00,    0.13312E+03,
    0.37155E+00,    0.13316E+03,
    0.37205E+00,    0.13321E+03,
    0.37255E+00,    0.13320E+03,
    0.37305E+00,    0.13326E+03,
    0.37355E+00,    0.13332E+03,
    0.37405E+00,    0.13334E+03,
    0.37455E+00,    0.13342E+03,
    0.37505E+00,    0.13344E+03,
    0.37555E+00,    0.13348E+03,
    0.37605E+00,    0.13349E+03,
    0.37655E+00,    0.13356E+03,
    0.37705E+00,    0.13357E+03,
    0.37755E+00,    0.13363E+03,
    0.37805E+00,    0.13367E+03,
    0.37855E+00,    0.13370E+03,
    0.37905E+00,    0.13371E+03,
    0.37955E+00,    0.13373E+03,
    0.38005E+00,    0.13380E+03,
    0.38055E+00,    0.13383E+03,
    0.38105E+00,    0.13390E+03,
    0.38155E+00,    0.13395E+03,
    0.38205E+00,    0.13395E+03,
    0.38255E+00,    0.13396E+03,
    0.38305E+00,    0.13400E+03,
    0.38355E+00,    0.13401E+03,
    0.38405E+00,    0.13412E+03,
    0.38455E+00,    0.13416E+03,
    0.38505E+00,    0.13423E+03,
    0.38555E+00,    0.13423E+03,
    0.38605E+00,    0.13427E+03,
    0.38655E+00,    0.13428E+03,
    0.38705E+00,    0.13436E+03,
    0.38755E+00,    0.13436E+03,
    0.38805E+00,    0.13443E+03,
    0.38855E+00,    0.13444E+03,
    0.38905E+00,    0.13444E+03,
    0.38955E+00,    0.13451E+03,
    0.39005E+00,    0.13455E+03,
    0.39055E+00,    0.13461E+03,
    0.39105E+00,    0.13463E+03,
    0.39155E+00,    0.13470E+03,
    0.39205E+00,    0.13473E+03,
    0.39255E+00,    0.13471E+03,
    0.39305E+00,    0.13475E+03,
    0.39355E+00,    0.13479E+03,
    0.39405E+00,    0.13487E+03,
    0.39455E+00,    0.13490E+03,
    0.39505E+00,    0.13493E+03,
    0.39555E+00,    0.13495E+03,
    0.39605E+00,    0.13499E+03,
    0.39655E+00,    0.13502E+03,
    0.39705E+00,    0.13508E+03,
    0.39755E+00,    0.13512E+03,
    0.39805E+00,    0.13517E+03,
    0.39855E+00,    0.13526E+03,
    0.39905E+00,    0.13525E+03,
    0.39955E+00,    0.13527E+03,
    0.40005E+00,    0.13529E+03,
    0.40055E+00,    0.13538E+03,
    0.40105E+00,    0.13542E+03,
    0.40155E+00,    0.13548E+03,
    0.40205E+00,    0.13551E+03,
    0.40255E+00,    0.13551E+03,
    0.40305E+00,    0.13553E+03,
    0.40355E+00,    0.13560E+03,
    0.40405E+00,    0.13566E+03,
    0.40455E+00,    0.13569E+03,
    0.40505E+00,    0.13573E+03,
    0.40555E+00,    0.13574E+03,
    0.40605E+00,    0.13578E+03,
    0.40655E+00,    0.13580E+03,
    0.40705E+00,    0.13588E+03,
    0.40755E+00,    0.13590E+03,
    0.40805E+00,    0.13597E+03,
    0.40855E+00,    0.13598E+03,
    0.40905E+00,    0.13600E+03,
    0.40955E+00,    0.13603E+03,
    0.41005E+00,    0.13610E+03,
    0.41055E+00,    0.13615E+03,
    0.41105E+00,    0.13620E+03,
    0.41155E+00,    0.13616E+03,
    0.41205E+00,    0.13620E+03,
    0.41255E+00,    0.13626E+03,
    0.41305E+00,    0.13632E+03,
    0.41355E+00,    0.13635E+03,
    0.41405E+00,    0.13640E+03,
    0.41455E+00,    0.13648E+03,
    0.41505E+00,    0.13647E+03,
    0.41555E+00,    0.13647E+03,
    0.41605E+00,    0.13652E+03,
    0.41655E+00,    0.13656E+03,
    0.41705E+00,    0.13662E+03,
    0.41755E+00,    0.13672E+03,
    0.41805E+00,    0.13671E+03,
    0.41855E+00,    0.13670E+03,
    0.41905E+00,    0.13675E+03,
    0.41955E+00,    0.13675E+03,
    0.42005E+00,    0.13686E+03,
    0.42055E+00,    0.13688E+03,
    0.42105E+00,    0.13696E+03,
    0.42155E+00,    0.13696E+03,
    0.42205E+00,    0.13697E+03,
